name,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,year_start,year_end,position,height,weight,birth_date,college,YearInNBA,PPG
Kobe Bryant,2000.0,Kobe Bryant,SG,21.0,LAL,66.0,62.0,2524.0,21.7,0.546,0.122,0.341,4.6,12.9,8.8,22.4,2.2,1.7,11.8,26.8,,6.1,4.5,10.6,0.20199999999999999,,3.6,1.7,5.3,4.7,554.0,1183.0,0.46799999999999997,46.0,144.0,0.319,508.0,1039.0,0.489,0.488,331.0,403.0,0.821,108.0,308.0,416.0,323.0,106.0,62.0,182.0,220.0,1485.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,3.0,22.5
Kobe Bryant,2001.0,Kobe Bryant,SG,22.0,LAL,68.0,68.0,2783.0,24.5,0.552,0.132,0.369,4.3,11.8,8.1,23.0,2.1,1.1,11.1,31.8,,9.2,2.2,11.3,0.196,,5.3,-1.0,4.2,4.4,701.0,1510.0,0.46399999999999997,61.0,200.0,0.305,640.0,1310.0,0.489,0.484,475.0,557.0,0.853,104.0,295.0,399.0,338.0,114.0,43.0,220.0,222.0,1938.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,4.0,28.5
Kobe Bryant,2002.0,Kobe Bryant,SG,23.0,LAL,80.0,80.0,3063.0,23.2,0.544,0.083,0.369,4.1,11.7,7.9,25.9,2.0,0.8,10.7,30.4,,8.9,3.8,12.7,0.19899999999999998,,4.4,0.1,4.4,5.0,749.0,1597.0,0.469,33.0,132.0,0.25,716.0,1465.0,0.489,0.479,488.0,589.0,0.8290000000000001,112.0,329.0,441.0,438.0,118.0,35.0,223.0,228.0,2019.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,5.0,25.2375
Kobe Bryant,2003.0,Kobe Bryant,SG,24.0,LAL,82.0,82.0,3401.0,26.2,0.55,0.168,0.371,3.5,15.3,9.3,27.2,2.8,1.4,11.4,32.9,,11.0,4.0,14.9,0.21,,6.1,0.3,6.4,7.1,868.0,1924.0,0.451,124.0,324.0,0.38299999999999995,744.0,1600.0,0.465,0.483,601.0,713.0,0.843,106.0,458.0,564.0,481.0,181.0,67.0,288.0,218.0,2461.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,6.0,30.01219512195122
Kobe Bryant,2004.0,Kobe Bryant,SG,25.0,LAL,65.0,64.0,2447.0,23.7,0.551,0.184,0.452,4.7,12.0,8.3,24.4,2.4,0.8,10.8,29.1,,7.8,3.0,10.7,0.21,,5.5,0.2,5.7,4.7,516.0,1178.0,0.43799999999999994,71.0,217.0,0.327,445.0,961.0,0.46299999999999997,0.46799999999999997,454.0,533.0,0.852,103.0,256.0,359.0,330.0,112.0,28.0,171.0,176.0,1557.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,7.0,23.953846153846154
Kobe Bryant,2005.0,Kobe Bryant,SG,26.0,LAL,66.0,66.0,2689.0,23.3,0.563,0.292,0.502,4.0,12.4,8.2,28.5,1.7,1.4,14.3,31.7,,7.1,1.0,8.1,0.145,,5.6,-1.0,4.6,4.5,573.0,1324.0,0.433,131.0,387.0,0.33899999999999997,442.0,937.0,0.47200000000000003,0.48200000000000004,542.0,664.0,0.816,95.0,297.0,392.0,398.0,86.0,53.0,270.0,174.0,1819.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,8.0,27.560606060606062
Kobe Bryant,2006.0,Kobe Bryant,SG,27.0,LAL,80.0,80.0,3277.0,28.0,0.5589999999999999,0.23800000000000002,0.377,2.6,12.7,7.6,24.1,2.4,0.7,9.0,38.7,,11.6,3.7,15.3,0.22399999999999998,,7.3,-1.5,5.8,6.5,978.0,2173.0,0.45,180.0,518.0,0.34700000000000003,798.0,1655.0,0.48200000000000004,0.491,696.0,819.0,0.85,71.0,354.0,425.0,360.0,147.0,30.0,250.0,233.0,2832.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,9.0,35.4
Kobe Bryant,2007.0,Kobe Bryant,SG,28.0,LAL,77.0,77.0,3140.0,26.1,0.58,0.22699999999999998,0.43700000000000006,2.8,13.5,8.2,25.5,1.8,0.9,10.9,33.6,,10.8,2.2,13.0,0.19899999999999998,,6.1,-1.4,4.7,5.3,813.0,1757.0,0.46299999999999997,137.0,398.0,0.344,676.0,1359.0,0.49700000000000005,0.502,667.0,768.0,0.868,75.0,364.0,439.0,413.0,111.0,36.0,255.0,205.0,2430.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,10.0,31.558441558441558
Kobe Bryant,2008.0,Kobe Bryant,SG,29.0,LAL,82.0,82.0,3192.0,24.2,0.5760000000000001,0.24600000000000002,0.439,3.4,14.1,9.0,23.9,2.4,0.9,11.3,31.4,,9.5,4.3,13.8,0.20800000000000002,,5.1,0.3,5.4,6.0,775.0,1690.0,0.45899999999999996,150.0,415.0,0.361,625.0,1275.0,0.49,0.503,623.0,742.0,0.84,94.0,423.0,517.0,441.0,151.0,40.0,257.0,227.0,2323.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,11.0,28.329268292682926
Kobe Bryant,2009.0,Kobe Bryant,SG,30.0,LAL,82.0,82.0,2960.0,24.4,0.561,0.196,0.32899999999999996,3.5,12.8,8.2,23.8,2.1,1.0,9.7,32.2,,8.6,4.0,12.7,0.20600000000000002,,4.8,-0.2,4.5,4.9,800.0,1712.0,0.467,118.0,336.0,0.35100000000000003,682.0,1376.0,0.496,0.502,483.0,564.0,0.856,90.0,339.0,429.0,399.0,120.0,37.0,210.0,189.0,2201.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,12.0,26.841463414634145
Kobe Bryant,2010.0,Kobe Bryant,SG,31.0,LAL,73.0,73.0,2835.0,21.9,0.545,0.192,0.345,3.1,12.2,7.7,23.8,2.1,0.5,11.4,32.3,,5.4,4.0,9.4,0.16,,3.6,-0.1,3.6,4.0,716.0,1569.0,0.456,99.0,301.0,0.32899999999999996,617.0,1268.0,0.48700000000000004,0.488,439.0,541.0,0.8109999999999999,78.0,313.0,391.0,365.0,113.0,20.0,233.0,187.0,1970.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,13.0,26.986301369863014
Kobe Bryant,2011.0,Kobe Bryant,SG,32.0,LAL,82.0,82.0,2779.0,23.9,0.5479999999999999,0.217,0.35600000000000004,3.5,13.3,8.5,26.7,1.9,0.3,11.4,35.1,,6.8,3.5,10.3,0.17800000000000002,,4.7,-0.9,3.8,4.1,740.0,1639.0,0.451,115.0,356.0,0.32299999999999995,625.0,1283.0,0.48700000000000004,0.48700000000000004,483.0,583.0,0.828,83.0,336.0,419.0,388.0,99.0,12.0,243.0,172.0,2078.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,14.0,25.341463414634145
Kobe Bryant,2012.0,Kobe Bryant,SG,33.0,LAL,58.0,58.0,2232.0,21.9,0.527,0.215,0.33799999999999997,3.5,11.8,7.8,23.7,1.6,0.6,11.7,35.7,,4.2,2.0,6.2,0.132,,3.6,-1.4,2.3,2.4,574.0,1336.0,0.43,87.0,287.0,0.303,487.0,1049.0,0.46399999999999997,0.462,381.0,451.0,0.845,66.0,247.0,313.0,264.0,69.0,18.0,204.0,105.0,1616.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,15.0,27.862068965517242
Kobe Bryant,2013.0,Kobe Bryant,SG,34.0,LAL,78.0,78.0,3013.0,23.0,0.57,0.255,0.392,2.5,13.1,7.9,29.7,1.8,0.6,13.3,31.9,,8.4,2.6,10.9,0.174,,5.2,-0.5,4.7,5.1,738.0,1595.0,0.46299999999999997,132.0,407.0,0.324,606.0,1188.0,0.51,0.504,525.0,626.0,0.8390000000000001,66.0,367.0,433.0,469.0,106.0,25.0,287.0,173.0,2133.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,16.0,27.346153846153847
Kobe Bryant,2014.0,Kobe Bryant,SG,35.0,LAL,6.0,6.0,177.0,10.7,0.505,0.21899999999999997,0.28800000000000003,1.2,14.5,7.8,34.6,1.9,0.4,29.2,28.7,,-0.5,0.1,-0.4,-0.09699999999999999,,-4.7,-1.3,-5.9,-0.2,31.0,73.0,0.425,3.0,16.0,0.188,28.0,57.0,0.491,0.445,18.0,21.0,0.857,2.0,24.0,26.0,38.0,7.0,1.0,34.0,9.0,83.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,17.0,13.833333333333334
Kobe Bryant,2015.0,Kobe Bryant,SG,36.0,LAL,35.0,35.0,1207.0,17.6,0.47700000000000004,0.258,0.33799999999999997,2.3,16.5,9.1,29.9,2.0,0.5,13.5,34.9,,-0.4,0.6,0.2,0.006,,1.6,-1.3,0.3,0.7,266.0,713.0,0.373,54.0,184.0,0.293,212.0,529.0,0.401,0.41100000000000003,196.0,241.0,0.813,26.0,173.0,199.0,197.0,47.0,7.0,128.0,65.0,782.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,18.0,22.34285714285714
Kobe Bryant,2016.0,Kobe Bryant,SF,37.0,LAL,66.0,66.0,1863.0,14.9,0.469,0.42,0.252,2.3,12.3,7.1,19.1,1.7,0.5,9.4,32.2,,-0.9,0.5,-0.4,-0.01,,0.8,-3.3,-2.5,-0.2,398.0,1113.0,0.358,133.0,467.0,0.285,265.0,646.0,0.41,0.41700000000000004,232.0,281.0,0.826,41.0,206.0,247.0,184.0,62.0,13.0,129.0,115.0,1161.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,19.0,17.59090909090909
LeBron James,2004.0,LeBron James,SG,19.0,CLE,79.0,79.0,3122.0,18.3,0.488,0.145,0.308,3.5,11.8,7.6,27.8,2.2,1.3,13.9,28.2,,2.4,2.6,5.1,0.078,,2.2,-0.2,1.9,3.1,622.0,1492.0,0.41700000000000004,63.0,217.0,0.29,559.0,1275.0,0.43799999999999994,0.43799999999999994,347.0,460.0,0.754,99.0,333.0,432.0,465.0,130.0,58.0,273.0,149.0,1654.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,0.0,20.936708860759495
LeBron James,2005.0,LeBron James,SF,20.0,CLE,80.0,80.0,3388.0,25.7,0.5539999999999999,0.183,0.37799999999999995,3.8,17.0,10.2,32.9,2.8,1.1,11.8,29.7,,9.7,4.6,14.3,0.203,,6.9,1.5,8.3,8.8,795.0,1684.0,0.47200000000000003,108.0,308.0,0.35100000000000003,687.0,1376.0,0.499,0.504,477.0,636.0,0.75,111.0,477.0,588.0,577.0,177.0,52.0,262.0,146.0,2175.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,1.0,27.1875
LeBron James,2006.0,LeBron James,SF,21.0,CLE,79.0,79.0,3361.0,28.1,0.568,0.20800000000000002,0.447,2.6,17.1,9.8,32.8,2.0,1.5,10.7,33.6,,12.0,4.3,16.3,0.23199999999999998,,7.9,1.4,9.3,9.5,875.0,1823.0,0.48,127.0,379.0,0.335,748.0,1444.0,0.518,0.515,601.0,814.0,0.738,75.0,481.0,556.0,521.0,123.0,66.0,260.0,181.0,2478.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,2.0,31.367088607594937
LeBron James,2007.0,LeBron James,SF,22.0,CLE,78.0,78.0,3190.0,24.5,0.552,0.191,0.43200000000000005,3.0,16.6,9.6,29.1,2.1,1.3,11.5,31.0,,8.0,5.7,13.7,0.20600000000000002,,5.4,2.0,7.4,7.6,772.0,1621.0,0.47600000000000003,99.0,310.0,0.319,673.0,1311.0,0.513,0.507,489.0,701.0,0.698,83.0,443.0,526.0,470.0,125.0,55.0,250.0,171.0,2132.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,3.0,27.333333333333332
LeBron James,2008.0,LeBron James,SF,23.0,CLE,75.0,74.0,3027.0,29.1,0.568,0.21899999999999997,0.47,4.9,17.8,11.1,37.3,2.4,2.1,11.4,33.5,,10.7,4.6,15.2,0.242,,9.0,2.3,11.2,10.1,794.0,1642.0,0.484,113.0,359.0,0.315,681.0,1283.0,0.531,0.518,549.0,771.0,0.7120000000000001,133.0,459.0,592.0,539.0,138.0,81.0,255.0,165.0,2250.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,4.0,30.0
LeBron James,2009.0,LeBron James,SF,24.0,CLE,81.0,81.0,3054.0,31.7,0.591,0.23800000000000002,0.47200000000000003,4.3,19.0,11.9,38.0,2.4,2.4,11.0,33.8,,13.7,6.5,20.3,0.318,,9.4,3.6,13.0,11.6,789.0,1613.0,0.489,132.0,384.0,0.344,657.0,1229.0,0.535,0.53,594.0,762.0,0.78,106.0,507.0,613.0,587.0,137.0,93.0,241.0,139.0,2304.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,5.0,28.444444444444443
LeBron James,2010.0,LeBron James,SF,25.0,CLE,76.0,76.0,2966.0,31.1,0.604,0.253,0.506,3.0,18.5,11.1,41.8,2.2,2.0,12.3,33.5,,13.3,5.2,18.5,0.299,,9.7,2.8,12.5,10.9,768.0,1528.0,0.503,129.0,387.0,0.33299999999999996,639.0,1141.0,0.56,0.545,593.0,773.0,0.767,71.0,483.0,554.0,651.0,125.0,77.0,261.0,119.0,2258.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,6.0,29.710526315789473
LeBron James,2011.0,LeBron James,SF,26.0,MIA,79.0,79.0,3063.0,27.3,0.594,0.188,0.446,3.3,18.7,11.4,34.9,2.1,1.3,13.8,31.5,,10.3,5.3,15.6,0.244,,6.5,2.1,8.6,8.2,758.0,1485.0,0.51,92.0,279.0,0.33,666.0,1206.0,0.552,0.541,503.0,663.0,0.759,80.0,510.0,590.0,554.0,124.0,50.0,284.0,163.0,2111.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,7.0,26.72151898734177
LeBron James,2012.0,LeBron James,SF,27.0,MIA,62.0,62.0,2326.0,30.7,0.605,0.127,0.429,5.0,19.7,12.6,33.6,2.6,1.7,13.3,32.0,,10.0,4.5,14.5,0.298,,8.3,2.7,11.0,7.6,621.0,1169.0,0.531,54.0,149.0,0.36200000000000004,567.0,1020.0,0.556,0.5539999999999999,387.0,502.0,0.7709999999999999,94.0,398.0,492.0,387.0,115.0,50.0,213.0,96.0,1683.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,8.0,27.14516129032258
LeBron James,2013.0,LeBron James,PF,28.0,MIA,76.0,76.0,2877.0,31.6,0.64,0.188,0.395,4.4,20.8,13.1,36.4,2.4,1.9,12.4,30.2,,14.6,4.7,19.3,0.322,,9.2,2.4,11.6,9.8,765.0,1354.0,0.565,103.0,254.0,0.406,662.0,1100.0,0.602,0.603,403.0,535.0,0.753,97.0,513.0,610.0,551.0,129.0,67.0,226.0,110.0,2036.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,9.0,26.789473684210527
LeBron James,2014.0,LeBron James,PF,29.0,MIA,77.0,77.0,2902.0,29.3,0.649,0.226,0.43200000000000005,3.6,18.9,11.5,32.0,2.2,0.8,14.4,31.0,,12.3,3.7,15.9,0.264,,8.0,0.9,8.9,8.0,767.0,1353.0,0.5670000000000001,116.0,306.0,0.379,651.0,1047.0,0.622,0.61,439.0,585.0,0.75,81.0,452.0,533.0,488.0,121.0,26.0,270.0,126.0,2089.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,10.0,27.12987012987013
LeBron James,2015.0,LeBron James,SF,30.0,CLE,69.0,69.0,2493.0,25.9,0.5770000000000001,0.265,0.413,2.4,16.6,9.6,38.6,2.3,1.6,15.3,32.3,,7.4,2.9,10.4,0.19899999999999998,,6.2,1.2,7.4,5.9,624.0,1279.0,0.488,120.0,339.0,0.354,504.0,940.0,0.536,0.535,375.0,528.0,0.71,51.0,365.0,416.0,511.0,109.0,49.0,272.0,135.0,1743.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,11.0,25.26086956521739
LeBron James,2016.0,LeBron James,SF,31.0,CLE,76.0,76.0,2709.0,27.5,0.588,0.19899999999999998,0.34700000000000003,4.7,18.8,11.8,36.0,2.0,1.5,13.2,31.4,,9.6,4.0,13.6,0.242,,6.9,2.3,9.1,7.6,737.0,1416.0,0.52,87.0,282.0,0.309,650.0,1134.0,0.573,0.551,359.0,491.0,0.731,111.0,454.0,565.0,514.0,104.0,49.0,249.0,143.0,1920.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,12.0,25.263157894736842
LeBron James,2017.0,LeBron James,SF,32.0,CLE,74.0,74.0,2794.0,27.0,0.619,0.254,0.395,4.0,20.7,12.6,41.3,1.6,1.3,16.1,30.0,,9.8,3.0,12.9,0.221,,6.8,1.6,8.4,7.3,736.0,1344.0,0.5479999999999999,124.0,342.0,0.363,612.0,1002.0,0.611,0.594,358.0,531.0,0.674,97.0,543.0,640.0,646.0,92.0,44.0,303.0,134.0,1954.0,2004.0,2018.0,F-G,6-8,250.0,"December 30, 1984",,13.0,26.405405405405407
